date;btc;eth;ltc;xrp;bric;sp500;eurostoxx;nasdaq;bond_europe;bond_us;bond_eur;eur;gbp;chf;jpy;gold;wti;grain;metal;vix
22/08/2016;0.0191;0.0338;0.0165;-0.0196;-0.0055;-0.0006;-0.0026;0.0012;0.0034;0.0022;0.0018;-0.0004;0.0047;-0.0021;-0.001;-0.0018;-0.0308;-0.0049;-0.0063;0.0788
19/08/2016;0.0023;-0.0009;-0.0028;-0.0005;-0.0022;-0.0014;-0.0091;-0.0003;-0.004;-0.002;-0.002;-0.0026;-0.0071;-0.0061;-0.0034;-0.0081;0.0062;-0.001;-0.005;-0.0079
18/08/2016;0.0019;0.0009;0.0028;0.0021;0.0053;0.0022;0.0049;0.0022;0.0031;0.0015;0.002;0.0057;0.0096;0.008;0.0039;0.0027;0.0301;0.0032;0.0032;-0.0644
17/08/2016;-0.0073;-0.0356;-0.011;-0.0051;-0.0034;0.0019;-0.0119;0.0003;0.0011;0.0011;0.001;0.0009;-0.0003;-0.0001;0.0004;0.0018;0.0045;0.0084;-0.002;-0.0363
16/08/2016;0.0178;-0.0072;0.0166;0.0156;-0.0023;-0.0055;-0.01;-0.0067;-0.0026;-0.0009;-0.0024;0.0085;0.0128;0.0113;0.0094;0.0051;0.0182;0.0004;0.0053;0.0679
15/08/2016;-0.0352;-0.0487;-0.0357;-0.0128;0.0098;0.0028;0.0006;0.0055;-0.0028;-0.0015;-0.0013;0.002;-0.0031;0.0019;0.0004;0.0026;0.0277;0.0104;0.009;0.0223
12/08/2016;-0.0027;0.0077;-0.0081;-0.0107;0.0096;-0.0008;-0.0013;0.0009;-0.0007;0.0027;-0.0001;0.0022;-0.0028;0.0008;0.0065;-0.0021;0.0227;0.0033;-0.0115;-0.0112
11/08/2016;-0.005;-0.0378;0.0054;-0.0008;0.0114;0.0047;0.0101;0.0046;-0.0005;-0.0033;-0.0004;-0.0035;-0.0042;-0.0003;-0.0066;-0.0058;0.0418;-0.0039;0.0026;-0.0312
10/08/2016;0.0073;-0.0082;-0.0107;0.005;-0.0018;-0.0029;-0.0035;-0.004;0.0024;0.002;0.0018;0.0053;0.0005;0.0064;0.0059;0.0044;-0.0251;0.0022;0.0063;0.0329
09/08/2016;-0.0055;0.0843;-0.0079;0.0223;0.0023;0.0004;0.0154;0.0024;0.0009;0.0022;0.0013;0.0026;-0.0028;0.0013;0.0055;0.0041;-0.0058;-0.0026;-0.0023;0.0138
08/08/2016;0.0275;0.0289;0.016;-0.0674;0.0107;-0.0009;0.0031;-0.0015;0.0008;0.0005;0.0005;0.0002;-0.0025;-0.0018;-0.0062;-0.0005;0.0288;0.0044;0.0023;0.0096
05/08/2016;-0.0056;-0.01;-0.0053;0.103;0.0135;0.0086;0.014;0.0106;-0.0005;-0.0033;-0.0011;-0.004;-0.0026;-0.0069;-0.0059;-0.0186;-0.0031;0.0189;0.0019;-0.0866
04/08/2016;0.0209;0.0704;0.008;0.0297;0.0089;0.0002;0.0073;0.0013;0.0039;0.0024;0.0034;-0.0017;-0.0165;-0.001;0.0003;0.0022;0.0266;-0.0103;-0.0101;-0.0348
03/08/2016;0.0339;0.1576;0.0217;-0.0078;-0.0082;0.0031;0.0014;0.0043;0.0012;-0.0001;0;-0.0067;-0.0024;-0.0092;-0.0035;-0.004;0.0329;0.0087;0.0011;-0.0389
02/08/2016;-0.102;-0.2188;-0.0587;-0.0373;-0.005;-0.0064;-0.0205;-0.009;-0.003;-0.0021;-0.0031;0.0054;0.0134;0.0043;0.0148;0.0077;-0.0138;-0.008;-0.0009;0.0721
01/08/2016;-0.0803;-0.1562;-0.0554;-0.0341;0.0052;-0.0013;-0.0079;0.0043;-0.0021;-0.0021;-0.0007;-0.001;-0.0039;0.0012;-0.0033;0.0014;-0.0377;-0.0234;-0.0041;0.0469
29/07/2016;0.003;-0.0039;0.0273;0.0227;-0.0047;0.0016;0.0083;0.0014;0.0032;0.0026;0.002;0.0087;0.005;0.0117;0.0309;0.0116;0.0111;0.0095;0.0124;-0.0692
28/07/2016;0.001;-0.0101;0.0025;0.0008;0.0007;0.0016;-0.0112;0.0029;-0.0011;0.0001;0.0001;0.0017;-0.0045;0.0052;0.0013;-0.0032;-0.0188;-0.0109;0.0114;-0.0086
27/07/2016;0.0039;0.0786;-0.0025;-0.0048;0.0024;-0.0012;0.0069;0.0058;0.004;0.0023;0.003;0.0065;0.0071;0.0065;-0.0072;0.0149;-0.0236;0.0071;-0.0113;-0.017
26/07/2016;-0.0036;-0.1435;-0.015;-0.0405;0.0008;0.0003;0.0019;0.0024;-0.0011;0;-0.0004;-0.0008;-0.0008;-0.0066;0.0112;0.0035;-0.0049;-0.0113;-0.0024;0.0139
25/07/2016;0.0053;-0.0576;-0.0025;-0.0091;0.0004;-0.003;0.0003;-0.0005;0.0021;-0.0004;0.0016;0.0016;0.0024;0.0012;0.0029;-0.0054;-0.0243;-0.0036;-0.0024;0.0683
22/07/2016;-0.0219;0.1475;-0.0196;-0.0178;-0.0014;0.0045;0.0013;0.0052;-0.0002;-0.0001;0.0006;-0.0045;-0.0094;-0.0013;-0.0028;-0.0066;-0.0126;0.0004;-0.0064;-0.0582
21/07/2016;-0.001;0.0159;-0.0024;0.0033;0.0006;-0.0036;0.0005;-0.0032;0.0001;0.0006;-0.0003;0.001;0.0019;0.0015;0.01;0.0116;-0.0042;0.0007;-0.0022;0.0792
20/07/2016;-0.0107;0.069;-0.0048;-0.0016;0.0067;0.0043;0.0122;0.0106;-0.0002;-0.001;-0.0002;-0.0005;0.0074;-0.0018;-0.0071;-0.012;0.0065;-0.0139;-0.0057;-0.0168
19/07/2016;-0.0004;0.0521;0;-0.012;-0.0052;-0.0014;-0.0061;-0.0038;-0.0005;0.0013;0.0007;-0.0049;-0.0109;-0.0031;0.0003;0.0024;-0.0131;-0.0359;0.0029;-0.0385
18/07/2016;0.0147;-0.0801;-0.0024;0.0062;0.005;0.0024;-0.0032;0.0052;0.002;0.0005;0.001;0.0036;0.0048;0;-0.0124;-0.0065;-0.0156;0.0114;0.0014;-0.0183
15/07/2016;0.0078;0.0375;0.0024;0.0089;-0.0028;-0.0009;-0.0015;-0.0009;-0.0036;-0.0026;-0.0023;-0.0077;-0.0114;-0.0016;0.0048;0.0017;0.0059;-0.0136;-0.0058;-0.0118
14/07/2016;0.0055;0.0918;0.0024;-0.0041;0.0138;0.0052;0.0125;0.0056;-0.0007;-0.0027;-0.0019;0.0027;0.0148;0.0046;-0.0083;-0.0055;0.0206;-0.0205;0.0036;-0.017
13/07/2016;-0.0153;-0.0019;-0.0024;0.0096;0.0014;0.0001;-0.0025;-0.0034;0.0031;0.0023;0.0023;0.0026;-0.0076;0.0037;0.002;0.0071;-0.0448;0.0157;0.0038;-0.0384
12/07/2016;0.0257;0.0057;0.0146;-0.0286;0.0115;0.007;0.0165;0.0068;-0.0006;-0.0028;-0.0024;0.0003;0.019;-0.0062;-0.0182;-0.0166;0.0446;0.0191;0.0222;0.0007
11/07/2016;-0.0287;-0.0852;-0.0313;-0.0273;0.0188;0.0034;0.0165;0.0064;-0.0001;-0.002;-0.0004;0.0006;0.0034;0.0005;-0.0222;-0.008;-0.0144;-0.0114;0.0015;0.0254
08/07/2016;0.0397;0.1192;0.0264;0.0176;0.0031;0.0151;0.0206;0.0163;0.0031;0.0014;0.002;-0.0011;0.0036;-0.0048;0.0021;0.0043;0.006;0.0308;0.0107;-0.1117
07/07/2016;-0.0558;-0.0407;-0.084;-0.014;0.0075;-0.0009;0.0068;0.0036;-0.0006;0.0007;-0.0007;-0.0033;-0.0018;-0.0038;0.0055;-0.0024;-0.0495;-0.0159;-0.0112;-0.0135
06/07/2016;0.0099;-0.0076;0.0045;-0.0012;-0.0101;0.0053;-0.0185;0.0075;-0.0012;-0.001;0.0005;0.0022;-0.007;0.0019;0.0041;0.0054;0.0177;-0.0143;-0.0045;-0.0406
05/07/2016;-0.0192;-0.0779;-0.02;-0.0479;-0.0146;-0.0034;-0.0174;-0.0041;-0.0003;0.0024;0.0017;-0.007;-0.0201;-0.0063;0.0079;0.0042;-0.0253;-0.0118;-0.0079;0.0263
04/07/2016;0.0108;-0.0617;0.0637;0.0349;0.0079;-0.0034;-0.0073;-0.0041;0.0012;0.0024;0.0004;0.0016;0.0015;0.003;0;0.007;-0.0247;-0.0116;-0.0079;0.0271
01/07/2016;0.0044;-0.0211;0.0166;0.0193;0.0017;0.0019;0.0064;0.0041;0.0008;0.0021;0.0021;0.0027;-0.0033;0.0026;0.0063;0.0146;0.0136;-0.0206;0.0169;-0.0566
30/06/2016;0.051;-0.012;0.0315;-0.0179;0.0165;0.0135;0.0114;0.0132;0.0001;-0.0001;0.0015;-0.0017;-0.0088;0.0036;-0.0034;0.0021;-0.0316;-0.0003;0.0053;-0.0626
29/06/2016;-0.0111;0.0347;-0.0098;0.0006;0.0191;0.0169;0.0263;0.0185;0.0034;0;0.0013;0.0054;0.0063;0.0023;-0.0007;0.0056;0.0415;-0.0217;0.0074;-0.1194
28/06/2016;-0.0127;-0.1307;-0.0049;0.057;0.0098;0.0176;0.0224;0.021;0.0035;0.0002;0.003;0.0036;0.009;-0.0034;-0.0074;-0.0097;0.0323;0.0026;0.0236;-0.2406
27/06/2016;-0.0152;-0.0319;-0.0381;-0.0056;-0.0094;-0.0183;-0.0287;-0.0244;0.0015;0.0054;0.0041;-0.0083;-0.0338;-0.0051;0.0017;0.0067;-0.0279;0.0018;-0.0057;-0.077
24/06/2016;0.0641;0.0464;0.1059;0.0083;-0.0272;-0.0366;-0.0901;-0.042;-0.0053;0.0056;0.0024;-0.0238;-0.084;-0.0157;0.0381;0.0458;-0.0505;-0.0105;-0.0159;0.401
23/06/2016;0.0457;0.0433;-0.0155;-0.0177;0.009;0.0133;0.0198;0.0157;-0.0005;-0.0019;-0.0007;0.0078;0.0115;0.0004;-0.0164;-0.0074;0.0198;-0.014;0.0088;-0.2048
22/06/2016;-0.1118;-0.0159;-0.2092;0.051;0.0019;-0.0017;0.0037;-0.0022;-0.0008;0.0005;-0.0003;0.0048;0.0037;0.0037;0.0032;-0.0015;0.0057;-0.0026;0.0046;0.1359
21/06/2016;-0.1006;0.117;-0.093;-0.071;0.0045;0.0027;0.0083;0.0014;0.0005;-0.001;0.0001;-0.0064;-0.0031;-0.0002;-0.0078;-0.017;-0.0106;-0.0391;0.0024;0.006
20/06/2016;-0.0157;-0.2616;-0.0552;-0.0101;0.0157;0.0058;0.0324;0.0077;0.0021;-0.0013;0.0004;0.0033;0.0234;-0.0026;0.0019;-0.0068;0.0286;-0.0235;0.0162;-0.0551
17/06/2016;-0.023;-0.2917;-0.0124;0.0025;0.0071;-0.0033;0.0105;-0.0092;-0.0005;-0.0022;-0.0006;0.0046;0.0109;0.0056;0.0011;0.0157;0.0376;0.0249;0.0043;0.0021
16/06/2016;0.0984;0.1152;0.0771;-0.0311;-0.0114;0.0031;-0.0039;0.0021;-0.0003;0.0013;-0.0002;-0.0031;-0.0001;-0.0038;0.0167;-0.0104;-0.0382;-0.0113;-0.0174;-0.039
15/06/2016;0.0129;-0.029;0.0077;-0.0312;0.0075;-0.0018;0.0118;-0.0018;0.0013;0.001;0.0004;0.0047;0.0064;0.002;0.001;0.0047;-0.0099;-0.0143;0.0173;-0.0177
14/06/2016;-0.0271;0.0707;-0.0172;0.1988;-0.0073;-0.0018;-0.0199;-0.001;0.0011;-0.0004;0.0003;-0.0076;-0.011;0.0012;0.0014;0.0014;-0.008;0.0001;-0.0064;-0.0227
13/06/2016;0.1987;0.2353;0.0889;0.0152;-0.0151;-0.0081;-0.02;-0.0095;-0.0022;0.0008;-0.0021;0.0036;0.0009;0;0.0067;0.0075;-0.0039;0.0031;0.0097;0.2081
10/06/2016;0.0049;-0.0346;0.0315;-0.009;-0.0213;-0.0092;-0.0264;-0.013;-0.0005;0.0014;0.0008;-0.0058;-0.014;0.0001;0.0012;0.0035;-0.0299;-0.0113;-0.0005;0.1512
09/06/2016;-0.0121;-0.0014;-0.0127;0.0031;-0.0048;-0.0017;-0.0102;-0.0032;0.0016;0.0015;0.0015;-0.007;-0.0032;-0.0054;-0.0011;0.0055;-0.0132;-0.01;-0.013;0.039
08/06/2016;0.0087;-0.0062;-0.0042;-0.0017;0.0055;0.0033;-0.0069;0.0026;0.0005;0.0007;0.0008;0.0033;-0.0028;0.0061;0.0036;0.0152;0.0171;0.0186;0.0167;0.0021
07/06/2016;-0.0154;0.0408;-0.0391;0.0019;0.0133;0.0013;0.0128;-0.0014;0.0033;0.0008;0.002;0.0003;0.0071;0.0056;0.0016;-0.0012;0.0134;0.0025;-0.0116;0.0289
06/06/2016;0.0283;0.0058;0.0204;-0.01;0.0085;0.0049;0.0015;0.0053;-0.0019;-0.0007;-0.001;-0.0011;-0.0052;0.0055;-0.0095;0.0009;0.0218;0.0163;0.0051;0.0133
03/06/2016;0.0564;0.008;0.0292;0.0105;0.0045;-0.0029;-0.012;-0.0058;0.0011;0.005;0.0025;0.0192;0.0066;0.0147;0.0218;0.027;-0.0112;0.0075;0.0093;-0.0118
02/06/2016;0.002;-0.0187;-0.0042;-0.0074;0.0049;0.0028;-0.0016;0.0039;0.0016;0.0017;0.0008;-0.0033;0.0005;-0.0024;0.0061;-0.0016;0.0033;0.0203;-0.0063;-0.041
01/06/2016;0.0104;-0.0057;0.0192;0.0179;-0.0047;0.0011;-0.0081;0.0008;-0.0009;-0.0005;0.0004;0.005;-0.0046;0.0058;0.0108;-0.0019;-0.0018;0.0205;0.0015;0.0007
31/05/2016;-0.0046;0.1008;-0.0043;-0.0073;-0.0003;-0.0005;-0.0086;0.0015;-0.0003;0.0003;0;-0.0005;-0.0108;-0.0018;0.0035;0.0086;-0.0023;-0.0106;-0.0005;0.0384
30/05/2016;0.1201;0.1192;0.0371;0.0121;0.0031;-0.0005;0.0037;0.0015;-0.0003;0.0003;0;0.0021;0.0012;0.0025;-0.0074;-0.0061;-0.0023;-0.0105;-0.0005;0.04
27/05/2016;0.0433;-0.0953;0.098;0.0018;0.0081;0.0043;0.0024;0.0065;-0.0002;-0.0005;-0.0002;-0.0071;-0.0032;-0.0054;-0.0048;-0.0061;-0.003;0.0058;0.0056;-0.0234
26/05/2016;0.0084;-0.008;0.0074;-0.0152;0.0054;-0.0002;0.0031;0.0014;-0.0003;0.0028;0.0003;0.0035;-0.0018;0.002;0.0038;-0.0038;-0.0016;0.0122;0.0077;-0.0344
25/05/2016;0.0081;-0.0158;0.025;-0.0352;0.0151;0.007;0.017;0.0069;0.0043;-0.0003;0.0025;0.0013;0.0042;0.002;-0.0019;-0.0023;0.0191;0.0168;0.0014;-0.0367
24/05/2016;0.0041;-0.0558;-0.0051;0.0089;0.0037;0.0136;0.026;0.0198;0.0033;-0.0006;0.001;-0.0071;0.0104;-0.0039;-0.0069;-0.0177;0.0112;-0.0001;0.0036;-0.0927
23/05/2016;0.0033;-0.0133;0.0229;-0.0292;-0.0035;-0.0021;-0.0099;-0.0008;-0.0004;0.0003;-0.0002;-0.0004;-0.0012;0.0009;0.0083;-0.0023;0.0069;-0.0046;-0.0036;0.04
20/05/2016;0.009;-0.0796;0.013;0.0086;0.0035;0.006;0.0146;0.012;-0.0016;-0.0002;-0.0001;0.0019;-0.0075;0.0004;-0.0017;-0.0022;-0.0085;0.0047;-0.0004;-0.0717
19/05/2016;-0.0356;0.0855;-0.0434;0.0007;-0.0181;-0.0037;-0.0127;-0.0056;0.0006;0.0021;-0.0002;-0.0012;0.0008;-0.003;0.0021;-0.003;-0.0006;-0.0179;-0.0073;0.0235
18/05/2016;0.0018;0.1057;0.005;0.0008;-0.0112;0.0002;0.0062;0.0049;-0.0001;-0.0057;-0.0019;-0.0086;0.0094;-0.0074;-0.0095;-0.0161;-0.0025;0;-0.005;0.0241
17/05/2016;-0.0008;0.0882;-0.0075;0.0002;0.0049;-0.0095;-0.0045;-0.0126;0.002;-0.0003;0.0012;-0.0007;0.0042;-0.0029;-0.0011;0.0038;0.0123;0.0116;0.0008;0.0589
16/05/2016;-0.0033;0.0609;0.0202;-0.0143;0.0081;0.0097;-0.0018;0.0122;-0.0005;-0.0022;-0.0007;0.0011;0.0026;-0.0023;-0.0036;0.0006;0.0322;0.0027;0.0066;-0.0242
13/05/2016;0.002;0.0438;0.018;-0.0094;-0.0143;-0.0085;0.0072;-0.0042;0.0013;0.0022;0.0013;-0.006;-0.006;-0.005;0.0035;0.0077;-0.0105;0.0047;0;0.0428
12/05/2016;0.0045;0.006;-0.0052;-0.0036;-0.0019;-0.0002;-0.0072;-0.0049;-0.0006;-0.0016;-0.0018;-0.0043;0.0002;0.0006;-0.0054;-0.0106;0.0101;0.0161;-0.0192;-0.0192
11/05/2016;0.0041;0.0661;0.0156;-0.0133;-0.0002;-0.0096;-0.0075;-0.0103;-0.0006;0.0011;-0.0001;0.0047;0.0004;0.0051;0.0077;0.0089;0.0346;-0.0072;0.01;0.0749
10/05/2016;-0.021;0.0064;-0.0609;-0.02;0.0119;0.0124;0.0078;0.0125;0.0016;0.0002;0.0007;-0.001;0.0024;-0.005;-0.0086;0.0015;0.0277;0.0306;0.0001;-0.0667
09/05/2016;0.0019;-0.0054;0.0609;0;-0.0027;0.0008;0.0064;0.003;0.0006;0.0009;0.0007;-0.0018;-0.0014;0.0015;-0.0113;-0.0197;-0.0277;-0.0163;-0.0265;-0.0102
06/05/2016;0.0256;-0.0501;0.0292;0.0327;-0.0087;0.0032;-0.0012;0.004;0.0002;-0.0012;0.0009;-0.0001;-0.004;-0.005;0.0013;0.0088;0.0076;0.0103;0.0021;-0.0777
05/05/2016;0.0028;0.0437;-0.0107;-0.0208;-0.0047;-0.0002;0.0005;-0.0018;0.0028;0.0018;0.0008;-0.0072;-0.0008;-0.0105;-0.0021;-0.0015;0.0123;-0.0144;-0.0176;-0.0088
04/05/2016;-0.008;0.0107;0.0027;-0.0368;-0.0023;-0.006;-0.012;-0.0079;-0.0012;0.0004;-0.0005;-0.0008;-0.0027;-0.0032;-0.0041;-0.0053;0.003;-0.0013;-0.0058;0.0284
03/05/2016;0.0126;-0.0874;0.0162;-0.0232;-0.021;-0.0087;-0.0194;-0.0113;0.0012;0.0029;0.0021;-0.0033;-0.0094;-0.0002;-0.0017;-0.0039;-0.0256;-0.028;-0.0249;0.0608
02/05/2016;-0.0232;0.3089;-0.0347;-0.0067;-0.0061;0.0078;0.0014;0.0088;0.0012;-0.0022;0.0021;0.0072;0.0042;0.0052;-0.0006;-0.0015;-0.0251;0.0026;0;-0.0672
29/04/2016;0.0135;0.0396;0.0053;0.0109;-0.0062;-0.0051;-0.0316;-0.0062;-0.0023;0.0013;-0.0015;0.0087;0.0002;0.0077;0.0165;0.0213;-0.0024;0.0034;0.0159;0.0311
28/04/2016;0.0097;-0.0791;-0.026;-0.0058;0.0023;-0.0093;-0.0016;-0.012;0.0022;0.0012;0.0017;0.0026;0.0045;0.0046;0.0305;0.0163;0.0153;0.007;0.0109;0.1001
27/04/2016;-0.047;0.0475;-0.0403;-0.0536;0.0028;0.0016;0.0029;-0.0052;0.0002;0.003;0.0002;0.0022;-0.0027;0.0024;-0.0013;0.002;0.0289;-0.0048;-0.007;-0.0137
26/04/2016;0.01;-0.0201;0.0611;-0.0262;0.0076;0.0019;0.0012;-0.0015;-0.0016;-0.001;-0.0014;0.0026;0.0069;0.0015;-0.001;0.0044;0.0323;0.0166;-0.0029;-0.0086
25/04/2016;0.0346;-0.0351;0.1377;-0.0001;-0.0103;-0.0018;-0.0075;-0.0021;-0.0006;-0.0005;-0.0015;0.0041;0.0055;0.0035;0.0051;0.004;-0.0252;0.0122;-0.0054;0.063
22/04/2016;-0.0082;-0.0352;-0.009;-0.0202;-0.011;0;-0.0034;-0.0081;0.0013;-0.0005;0;-0.0059;0.0056;-0.0033;-0.0208;-0.0121;0.0127;-0.0434;0.0066;-0.0537
21/04/2016;0.018;-0.0447;0.0211;0.0258;0.0061;-0.0052;0.0029;-0.0004;-0.0045;-0.0004;-0.0036;-0.0008;-0.0006;-0.0029;0.0034;0.003;0.0128;-0.013;0.0019;0.0492
20/04/2016;0.0134;-0.0279;-0.003;0.0175;-0.0054;0.0008;0.0094;0.0016;0.0027;-0.0027;0.0012;-0.0054;-0.0046;-0.0107;-0.0057;-0.0048;0.037;0.0289;0.0119;0.003
19/04/2016;0.016;-0.0372;0.0153;0.0186;0.0122;0.0031;0.0159;-0.004;-0.0007;0.0001;-0.0014;0.004;0.0084;0.0026;-0.0036;0.0143;0.0322;0.0225;0.0182;-0.0083
18/04/2016;-0.0026;0.0927;-0.0123;0.084;-0.0062;0.0065;0.0032;0.0044;-0.0009;-0.0007;-0.0008;0.0026;0.0053;0.0035;-0.0007;-0.0012;-0.0145;0.0119;0.0085;-0.02
15/04/2016;0.0127;-0.018;0.0123;0.0212;-0.0007;-0.001;-0.0021;-0.0016;0.0012;0.0016;0.0013;0.0014;0.0033;-0.001;0.0059;0.005;-0.0279;0.0071;-0.0029;-0.0073
14/04/2016;0.0013;0.0426;0;0.0992;0.0002;0.0002;0.0071;-0.0003;-0.0016;-0.0005;-0.0013;-0.0005;-0.0035;0;-0.0005;-0.0118;-0.0062;-0.0016;-0.0027;-0.0087
13/04/2016;-0.0034;0.0776;-0.0062;-0.0328;0.0245;0.01;0.0325;0.0153;0.0035;0.0013;0.002;-0.0099;-0.005;-0.0121;-0.0073;-0.0105;-0.0098;0.0237;0.0166;-0.0704
12/04/2016;0.0064;-0.1495;0.0062;-0.0273;0.011;0.0096;0.0061;0.008;-0.0019;-0.0021;-0.0022;-0.0019;0.0025;-0.0011;-0.0055;-0.0018;0.0439;0.012;0.0228;-0.0907
11/04/2016;0.0051;-0.1178;0.0062;-0.098;0.0125;-0.0027;0.0042;-0.0036;0;0.0005;-0.0011;0.0008;0.0078;-0.0008;0.0011;0.0138;0.016;-0.013;-0.0014;0.0569
08/04/2016;-0.0057;-0.0354;-0.0093;-0.0301;0.0134;0.0028;0.014;0.0005;-0.0006;-0.0014;0.0005;0.0018;0.0051;0.0026;0.0014;0.0002;0.0639;0.0071;0.0051;-0.0508
07/04/2016;-0.0016;-0.0597;-0.0031;-0.0594;0.0004;-0.012;-0.0131;-0.0148;0.0006;0.0031;-0.0005;-0.0018;-0.0048;-0.0003;0.0145;0.0146;-0.0131;-0.0022;-0.0202;0.1371
06/04/2016;-0.0015;0.0237;0.0031;-0.0241;0;0.0105;0.0066;0.0157;-0.0015;-0.0012;-0.0012;0.0013;-0.0027;0.0005;0.005;-0.0072;0.0505;-0.0066;0.001;-0.0902
05/04/2016;0.0061;-0.0667;0;-0.0023;-0.0165;-0.0102;-0.0246;-0.0098;-0.0002;0.0024;0.0011;-0.0006;-0.0072;0.0029;0.009;0.013;0.0053;-0.0008;-0.0045;0.0881
04/04/2016;0.0083;-0.0438;0.0031;0.0098;-0.0049;-0.0032;0.003;-0.0046;0.0013;0.0009;0.0006;0;0.0026;-0.0006;0.0029;-0.0059;-0.0301;-0.0018;-0.0092;0.075
01/04/2016;0.0029;0.0226;-0.0062;0.0036;-0.0094;0.0063;-0.0173;0.0091;-0.0011;-0.0004;0.0009;0.001;-0.0093;0.0036;0.0082;-0.0083;-0.0413;0.0064;0.0059;-0.0629
31/03/2016;0.0046;-0.0471;0.0123;0.008;0.002;-0.002;-0.013;0.0001;-0.0005;0.0024;0.0001;0.0037;-0.0013;0.0033;-0.0012;0.0063;0.0005;-0.0082;0.0034;0.0284
30/03/2016;-0.0041;0.0246;-0.0031;-0.0314;0.021;0.0043;0.013;0.0047;-0.0011;-0.0004;-0.0004;0.0042;-0.0004;0.0018;0.0024;-0.0139;0.001;-0.0185;0.0006;-0.019
29/03/2016;-0.0183;-0.0009;-0.0092;0.0003;0;0.0088;0.002;0.0166;0.0014;0.003;0.001;0.0084;0.0091;0.0075;0.0066;0.0166;-0.0286;0.0088;-0.0057;-0.0978
28/03/2016;0.0168;0.083;0.0092;-0.0796;0.0041;0.0003;0.002;-0.0007;0.0014;0.0006;0.001;0.0026;0.0086;0.0036;-0.0032;0.0038;-0.0009;0.0029;0;0.0165
25/03/2016;0.0019;-0.0446;0.0031;-0.0048;0;0.0003;0.002;-0.0007;0.0014;0.0006;0.001;-0.0006;-0.0015;-0.0018;-0.0016;0.0002;-0.0009;0.0029;0;0.0168
24/03/2016;-0.004;-0.1007;-0.0062;-0.0123;-0.0102;-0.0004;-0.0185;0.001;0.0005;-0.0014;0.0007;-0.0006;0.0025;-0.0007;-0.0046;-0.0027;-0.0083;0.003;-0.0046;-0.0135
23/03/2016;-0.0001;0.0972;0.0031;0.027;-0.0128;-0.0064;-0.0029;-0.011;-0.0004;0.0032;-0.0001;-0.0032;-0.0064;-0.0025;-0.0002;-0.0229;-0.0409;-0.006;-0.0188;0.0529
22/03/2016;0.0115;-0.051;0.0093;0.0078;0.0001;-0.0009;0.0008;0.0027;-0.0011;-0.0001;0.0003;-0.0021;-0.0113;-0.0029;-0.0037;0.0037;0.0379;0.0033;-0.0029;0.0272
21/03/2016;0.0091;0.0753;0.0094;-0.0089;0.0061;0.001;-0.0036;0.0028;-0.0007;-0.0021;0.0005;-0.0026;-0.0074;-0.0006;-0.0036;-0.0093;0.0118;0.0069;0.003;-0.0165
18/03/2016;-0.0267;-0.0072;-0.0432;-0.0205;0.0132;0.0044;0.0055;0.0043;0.0015;0.0018;0.0008;-0.0043;-0.0004;-0.0018;-0.0012;-0.002;-0.0191;-0.0015;-0.0062;-0.0295
17/03/2016;0.0086;-0.1222;0;0.0132;0.0321;0.0066;-0.0062;0.0023;0.0045;0.0023;0.0034;0.0083;0.0155;0.0097;0.0103;-0.0037;0.0442;-0.0059;0.0251;-0.0374
16/03/2016;0.0004;-0.0384;0;-0.001;-0.0003;0.0056;-0.0017;0.0074;0.0007;0.0018;0.0011;0.0103;0.0076;0.0104;0.0054;0.0242;0.0567;-0.0044;-0.0034;-0.1164
15/03/2016;0.0009;0.044;0.003;-0.0352;-0.0202;-0.0018;-0.008;-0.0046;-0.0037;0.0001;-0.0023;0.0005;-0.0106;0.0001;0.0057;-0.0023;-0.0229;-0.0022;-0.0096;-0.0047
14/03/2016;-0.0125;0.1166;-0.024;-0.0375;0.0039;-0.0013;0.0059;0.0004;0.0018;0.0016;0.001;-0.0048;-0.0056;-0.0045;0.0001;-0.0114;-0.0349;0.0067;-0.0097;0.0251
11/03/2016;0.0109;-0.0205;0.027;0.0722;0.0147;0.0163;0.0341;0.0183;0.0041;-0.0009;0.0045;-0.0019;0.007;0.0022;-0.0054;-0.0181;0.0173;0.0033;0.0116;-0.0898
10/03/2016;0.0055;-0.0509;0.003;0.0165;0.0006;0.0002;-0.0152;-0.0026;-0.0043;-0.0007;-0.003;0.0161;0.0045;0.0126;0.001;0.0151;-0.0118;0.0111;-0.0123;-0.0159
09/03/2016;0.0021;0.1891;0.0092;0.0134;0.0024;0.005;0.0047;0.0055;-0.0022;-0.0022;-0.0022;-0.0011;0.0001;-0.0017;-0.0062;-0.0065;0.0479;0.0019;0.0138;-0.0178
08/03/2016;-0.0008;0.0309;-0.0061;0.0039;-0.0092;-0.0113;-0.0063;-0.0127;0.0025;0.0031;0.0021;-0.0003;-0.0035;-0.0002;0.0072;-0.0047;-0.0376;0.004;-0.0284;0.0733
07/03/2016;0.0082;-0.0862;0.0061;-0.0222;0.0034;0.0009;-0.0054;-0.0019;0.0011;-0.0001;0.001;0.0008;0.0025;-0.0025;0.0028;0.0066;0.0537;0.0033;-0.0024;0.0286
04/03/2016;-0.0257;0.1138;-0.0213;-0.0081;0.0223;0.0033;0.0081;0.002;-0.003;-0.0017;-0.0024;0.0044;0.0036;-0.0006;-0.0006;-0.0042;0.0383;0.0072;0.0212;0.0095
